week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-06-09,P015,S014,158,151,86,223,0
2025-06-16,P015,S014,223,37,90,170,0
2025-01-06,P016,S014,337,0,107,230,0
2025-01-13,P016,S014,230,0,75,155,0
2025-01-20,P016,S014,155,117,87,185,0
2025-01-27,P016,S014,185,99,83,201,0
2025-02-03,P016,S014,201,132,113,220,0
2025-02-10,P016,S014,220,61,113,168,0
2025-02-17,P016,S014,168,61,102,127,0
2025-02-24,P016,S014,127,213,106,234,0
2025-03-03,P016,S014,234,0,105,129,0
2025-03-10,P016,S014,129,128,108,149,0
2025-03-17,P016,S014,149,124,89,184,0
2025-03-24,P016,S014,184,69,94,159,0
2025-03-31,P016,S014,159,85,106,138,0
2025-04-07,P016,S014,138,100,131,107,0
2025-04-14,P016,S014,107,134,116,125,0
2025-04-21,P016,S014,125,133,98,160,0
2025-04-28,P016,S014,160,80,87,153,0
2025-05-05,P016,S014,153,44,102,95,0
2025-05-12,P016,S014,95,198,81,212,0
2025-05-19,P016,S014,212,49,79,182,0
2025-05-26,P016,S014,182,60,88,154,0
2025-06-02,P016,S014,154,44,75,123,0
2025-06-09,P016,S014,123,59,96,86,0
2025-06-16,P016,S014,86,120,112,94,0
2025-01-06,P017,S014,290,0,88,202,0
2025-01-13,P017,S014,202,65,115,152,0
2025-01-20,P017,S014,152,161,103,210,0
2025-01-27,P017,S014,210,0,103,107,0
2025-02-03,P017,S014,107,197,140,164,0
2025-02-10,P017,S014,164,62,111,115,0
2025-02-17,P017,S014,115,142,98,159,0
2025-02-24,P017,S014,159,40,77,122,0
2025-03-03,P017,S014,122,165,91,196,0
2025-03-10,P017,S014,196,82,82,196,0
2025-03-17,P017,S014,196,74,92,178,0
2025-03-24,P017,S014,178,85,95,168,0
2025-03-31,P017,S014,168,70,97,141,0
2025-04-07,P017,S014,141,189,114,216,0
2025-04-14,P017,S014,216,26,89,153,0
2025-04-21,P017,S014,153,118,157,114,0
2025-04-28,P017,S014,114,193,145,162,0
2025-05-05,P017,S014,162,111,111,162,0
2025-05-12,P017,S014,162,103,101,164,0
2025-05-19,P017,S014,164,104,98,170,0
2025-05-26,P017,S014,170,127,178,119,0
2025-06-02,P017,S014,119,110,97,132,0
2025-06-09,P017,S014,132,108,103,137,0
2025-06-16,P017,S014,137,52,79,110,0
2025-01-06,P018,S014,289,0,98,191,0
2025-01-13,P018,S014,191,125,108,208,0
2025-01-20,P018,S014,208,35,75,168,0
2025-01-27,P018,S014,168,27,105,90,0
2025-02-03,P018,S014,90,165,126,129,0
2025-02-10,P018,S014,129,99,100,128,0
2025-02-17,P018,S014,128,55,79,104,0
2025-02-24,P018,S014,104,87,109,82,0
2025-03-03,P018,S014,82,196,103,175,0
2025-03-10,P018,S014,175,54,104,125,0
2025-03-17,P018,S014,125,109,118,116,0
2025-03-24,P018,S014,116,208,158,166,0
2025-03-31,P018,S014,166,108,101,173,0
2025-04-07,P018,S014,173,27,121,79,0
2025-04-14,P018,S014,79,122,98,103,0
2025-04-21,P018,S014,103,168,114,157,0
2025-04-28,P018,S014,157,62,110,109,0
2025-05-05,P018,S014,109,227,121,215,0
2025-05-12,P018,S014,215,43,81,177,0
2025-05-19,P018,S014,177,82,91,168,0
2025-05-26,P018,S014,168,45,82,131,0
2025-06-02,P018,S014,131,101,117,115,0
2025-06-09,P018,S014,115,75,95,95,0
2025-06-16,P018,S014,95,197,165,127,0
2025-01-06,P019,S014,255,0,82,173,0
2025-01-13,P019,S014,173,78,122,129,0
2025-01-20,P019,S014,129,111,107,133,0
2025-01-27,P019,S014,133,145,103,175,0
2025-02-03,P019,S014,175,92,120,147,0
2025-02-10,P019,S014,147,122,100,169,0
2025-02-17,P019,S014,169,93,120,142,0
2025-02-24,P019,S014,142,118,112,148,0
2025-03-03,P019,S014,148,119,84,183,0
2025-03-10,P019,S014,183,84,116,151,0
2025-03-17,P019,S014,151,176,110,217,0
2025-03-24,P019,S014,217,31,128,120,0
2025-03-31,P019,S014,120,165,112,173,0
2025-04-07,P019,S014,173,100,75,198,0
2025-04-14,P019,S014,198,84,145,137,0
2025-04-21,P019,S014,137,104,106,135,0
2025-04-28,P019,S014,135,105,112,128,0
2025-05-05,P019,S014,128,161,102,187,0
2025-05-12,P019,S014,187,115,121,181,0
2025-05-19,P019,S014,181,10,85,106,0
2025-05-26,P019,S014,106,226,152,180,0
2025-06-02,P019,S014,180,85,122,143,0
2025-06-09,P019,S014,143,73,93,123,0
2025-06-16,P019,S014,123,70,106,87,0
2025-01-06,P020,S014,201,33,93,141,0
2025-01-13,P020,S014,141,46,93,94,0
2025-01-20,P020,S014,94,120,107,107,0
2025-01-27,P020,S014,107,104,106,105,0
2025-02-03,P020,S014,105,135,97,143,0
2025-02-10,P020,S014,143,98,114,127,0
2025-02-17,P020,S014,127,167,112,182,0
2025-02-24,P020,S014,182,119,111,190,0
2025-03-03,P020,S014,190,65,112,143,0
2025-03-10,P020,S014,143,12,85,70,0
2025-03-17,P020,S014,70,175,89,156,0
2025-03-24,P020,S014,156,87,106,137,0
2025-03-31,P020,S014,137,34,80,91,0
2025-04-07,P020,S014,91,99,84,106,0
2025-04-14,P020,S014,106,225,111,220,0
2025-04-21,P020,S014,220,39,96,163,0
2025-04-28,P020,S014,163,98,102,159,0
2025-05-05,P020,S014,159,15,105,69,0
2025-05-12,P020,S014,69,193,115,147,0
2025-05-19,P020,S014,147,19,88,78,0
2025-05-26,P020,S014,78,173,111,140,0
2025-06-02,P020,S014,140,82,79,143,0
2025-06-09,P020,S014,143,73,84,132,0
2025-06-16,P020,S014,132,77,94,115,0
2025-01-06,P001,S015,280,0,86,194,0
2025-01-13,P001,S015,194,39,78,155,0
2025-01-20,P001,S015,155,108,108,155,0
2025-01-27,P001,S015,155,137,114,178,0
2025-02-03,P001,S015,178,133,161,150,0
2025-02-10,P001,S015,150,174,109,215,0
2025-02-17,P001,S015,215,39,108,146,0
2025-02-24,P001,S015,146,199,117,228,0
2025-03-03,P001,S015,228,0,91,137,0
2025-03-10,P001,S015,137,132,81,188,0
2025-03-17,P001,S015,188,36,95,129,0
2025-03-24,P001,S015,129,86,82,133,0
2025-03-31,P001,S015,133,214,189,158,0
2025-04-07,P001,S015,158,87,113,132,0
2025-04-14,P001,S015,132,74,84,122,0
2025-04-21,P001,S015,122,113,80,155,0
2025-04-28,P001,S015,155,74,101,128,0
2025-05-05,P001,S015,128,73,86,115,0
2025-05-12,P001,S015,115,220,121,214,0
2025-05-19,P001,S015,214,29,93,150,0
2025-05-26,P001,S015,150,108,86,172,0
2025-06-02,P001,S015,172,11,89,94,0
2025-06-09,P001,S015,94,245,169,170,0
2025-06-16,P001,S015,170,32,109,93,0
2025-01-06,P002,S015,192,79,112,159,0
2025-01-13,P002,S015,159,130,93,196,0
2025-01-20,P002,S015,196,16,93,119,0
2025-01-27,P002,S015,119,181,87,213,0
2025-02-03,P002,S015,213,0,89,124,0
2025-02-10,P002,S015,124,144,102,166,0
2025-02-17,P002,S015,166,179,129,216,0
2025-02-24,P002,S015,216,99,99,216,0
2025-03-03,P002,S015,216,84,93,207,0
2025-03-10,P002,S015,207,0,108,99,0
2025-03-17,P002,S015,99,104,85,118,0
2025-03-24,P002,S015,118,139,85,172,0
2025-03-31,P002,S015,172,93,107,158,0
2025-04-07,P002,S015,158,0,86,72,0
2025-04-14,P002,S015,72,231,121,182,0
2025-04-21,P002,S015,182,60,123,119,0
2025-04-28,P002,S015,119,110,105,124,0
2025-05-05,P002,S015,124,58,95,87,0
2025-05-12,P002,S015,87,171,104,154,0
2025-05-19,P002,S015,154,134,111,177,0
2025-05-26,P002,S015,177,85,75,187,0
2025-06-02,P002,S015,187,13,124,76,0
2025-06-09,P002,S015,76,217,168,125,0
2025-06-16,P002,S015,125,154,150,129,0
2025-01-06,P003,S015,190,0,82,108,0
2025-01-13,P003,S015,108,121,96,133,0
2025-01-20,P003,S015,133,89,101,121,0
2025-01-27,P003,S015,121,123,113,131,0
2025-02-03,P003,S015,131,118,113,136,0
2025-02-10,P003,S015,136,127,118,145,0
2025-02-17,P003,S015,145,72,95,122,0
2025-02-24,P003,S015,122,138,121,139,0
2025-03-03,P003,S015,139,102,90,151,0
2025-03-10,P003,S015,151,149,123,177,0
2025-03-17,P003,S015,177,54,73,158,0
2025-03-24,P003,S015,158,58,118,98,0
2025-03-31,P003,S015,98,290,196,192,0
2025-04-07,P003,S015,192,119,98,213,0
2025-04-14,P003,S015,213,23,109,127,0
2025-04-21,P003,S015,127,111,92,146,0
2025-04-28,P003,S015,146,44,77,113,0
2025-05-05,P003,S015,113,230,167,176,0
2025-05-12,P003,S015,176,104,111,169,0
2025-05-19,P003,S015,169,165,140,194,0
2025-05-26,P003,S015,194,79,87,186,0
2025-06-02,P003,S015,186,58,102,142,0
2025-06-09,P003,S015,142,70,99,113,0
2025-06-16,P003,S015,113,104,101,116,0
2025-01-06,P004,S015,292,0,90,202,0
2025-01-13,P004,S015,202,29,94,137,0
2025-01-20,P004,S015,137,162,162,137,0
2025-01-27,P004,S015,137,130,79,188,0
2025-02-03,P004,S015,188,17,104,101,0
2025-02-10,P004,S015,101,176,102,175,0
2025-02-17,P004,S015,175,103,108,170,0
2025-02-24,P004,S015,170,62,99,133,0
2025-03-03,P004,S015,133,126,115,144,0
2025-03-10,P004,S015,144,92,98,138,0
2025-03-17,P004,S015,138,240,154,224,0
2025-03-24,P004,S015,224,79,169,134,0
2025-03-31,P004,S015,134,73,86,121,0
2025-04-07,P004,S015,121,253,167,207,0
2025-04-14,P004,S015,207,67,85,189,0
2025-04-21,P004,S015,189,138,165,162,0
2025-04-28,P004,S015,162,66,101,127,0
2025-05-05,P004,S015,127,163,88,202,0
2025-05-12,P004,S015,202,9,95,116,0
2025-05-19,P004,S015,116,83,90,109,0
2025-05-26,P004,S015,109,139,99,149,0
2025-06-02,P004,S015,149,136,119,166,0
2025-06-09,P004,S015,166,104,91,179,0
2025-06-16,P004,S015,179,68,97,150,0
2025-01-06,P005,S015,294,0,77,217,0
2025-01-13,P005,S015,217,61,123,155,0
2025-01-20,P005,S015,155,61,81,135,0
2025-01-27,P005,S015,135,64,84,115,0
2025-02-03,P005,S015,115,148,160,103,0
2025-02-10,P005,S015,103,197,94,206,0
2025-02-17,P005,S015,206,76,88,194,0
2025-02-24,P005,S015,194,115,89,220,0
2025-03-03,P005,S015,220,0,95,125,0
2025-03-10,P005,S015,125,84,93,116,0
2025-03-17,P005,S015,116,199,130,185,0
2025-03-24,P005,S015,185,104,100,189,0
2025-03-31,P005,S015,189,0,85,104,0
2025-04-07,P005,S015,104,180,88,196,0
2025-04-14,P005,S015,196,92,91,197,0
2025-04-21,P005,S015,197,0,82,115,0
2025-04-28,P005,S015,115,75,97,93,0
2025-05-05,P005,S015,93,141,120,114,0
2025-05-12,P005,S015,114,80,123,71,0
2025-05-19,P005,S015,71,162,76,157,0
2025-05-26,P005,S015,157,216,181,192,0
2025-06-02,P005,S015,192,67,96,163,0
2025-06-09,P005,S015,163,39,126,76,0
2025-06-16,P005,S015,76,192,163,105,0
2025-01-06,P006,S015,282,0,85,197,0
2025-01-13,P006,S015,197,44,89,152,0
2025-01-20,P006,S015,152,99,81,170,0
2025-01-27,P006,S015,170,198,181,187,0
2025-02-03,P006,S015,187,29,89,127,0
2025-02-10,P006,S015,127,109,78,158,0
2025-02-17,P006,S015,158,151,190,119,0
2025-02-24,P006,S015,119,65,110,74,0
2025-03-03,P006,S015,74,183,95,162,0
2025-03-10,P006,S015,162,65,102,125,0
2025-03-17,P006,S015,125,161,119,167,0
2025-03-24,P006,S015,167,83,97,153,0
2025-03-31,P006,S015,153,33,112,74,0
2025-04-07,P006,S015,74,234,92,216,0
2025-04-14,P006,S015,216,113,152,177,0
2025-04-21,P006,S015,177,87,111,153,0
2025-04-28,P006,S015,153,71,113,111,0
2025-05-05,P006,S015,111,157,130,138,0
2025-05-12,P006,S015,138,81,108,111,0
2025-05-19,P006,S015,111,183,187,107,0
2025-05-26,P006,S015,107,198,110,195,0
2025-06-02,P006,S015,195,199,194,200,0
2025-06-09,P006,S015,200,82,102,180,0
2025-06-16,P006,S015,180,89,98,171,0
2025-01-06,P007,S015,246,0,94,152,0
2025-01-13,P007,S015,152,126,102,176,0
2025-01-20,P007,S015,176,35,117,94,0
2025-01-27,P007,S015,94,182,115,161,0
2025-02-03,P007,S015,161,149,135,175,0
2025-02-10,P007,S015,175,132,117,190,0
2025-02-17,P007,S015,190,62,88,164,0
2025-02-24,P007,S015,164,94,81,177,0
2025-03-03,P007,S015,177,114,90,201,0
2025-03-10,P007,S015,201,109,96,214,0
2025-03-17,P007,S015,214,72,99,187,0
2025-03-24,P007,S015,187,54,116,125,0
2025-03-31,P007,S015,125,137,88,174,0
2025-04-07,P007,S015,174,64,87,151,0
2025-04-14,P007,S015,151,109,162,98,0
2025-04-21,P007,S015,98,228,168,158,0
2025-04-28,P007,S015,158,0,76,82,0
2025-05-05,P007,S015,82,197,103,176,0
2025-05-12,P007,S015,176,129,121,184,0
2025-05-19,P007,S015,184,61,92,153,0
2025-05-26,P007,S015,153,72,120,105,0
2025-06-02,P007,S015,105,212,140,177,0
2025-06-09,P007,S015,177,54,107,124,0
2025-06-16,P007,S015,124,186,105,205,0
2025-01-06,P008,S015,245,29,134,140,0
2025-01-13,P008,S015,140,91,105,126,0
2025-01-20,P008,S015,126,195,182,139,0
2025-01-27,P008,S015,139,97,86,150,0
2025-02-03,P008,S015,150,159,182,127,0
2025-02-10,P008,S015,127,90,103,114,0
2025-02-17,P008,S015,114,73,118,69,0
2025-02-24,P008,S015,69,242,106,205,0
2025-03-03,P008,S015,205,61,90,176,0
2025-03-10,P008,S015,176,125,109,192,0
2025-03-17,P008,S015,192,71,107,156,0
2025-03-24,P008,S015,156,118,93,181,0
2025-03-31,P008,S015,181,36,104,113,0
2025-04-07,P008,S015,113,194,80,227,0
2025-04-14,P008,S015,227,0,89,138,0
2025-04-21,P008,S015,138,98,102,134,0
2025-04-28,P008,S015,134,134,97,171,0
2025-05-05,P008,S015,171,99,82,188,0
2025-05-12,P008,S015,188,153,156,185,0
2025-05-19,P008,S015,185,0,105,80,0
2025-05-26,P008,S015,80,182,104,158,0
2025-06-02,P008,S015,158,63,112,109,0
2025-06-09,P008,S015,109,110,109,110,0
2025-06-16,P008,S015,110,183,119,174,0
2025-01-06,P009,S015,247,43,118,172,0
2025-01-13,P009,S015,172,121,125,168,0
2025-01-20,P009,S015,168,128,91,205,0
2025-01-27,P009,S015,205,94,125,174,0
2025-02-03,P009,S015,174,73,82,165,0
2025-02-10,P009,S015,165,44,120,89,0
2025-02-17,P009,S015,89,131,80,140,0
2025-02-24,P009,S015,140,93,121,112,0
2025-03-03,P009,S015,112,217,123,206,0
2025-03-10,P009,S015,206,0,91,115,0
2025-03-17,P009,S015,115,144,118,141,0
2025-03-24,P009,S015,141,96,106,131,0
2025-03-31,P009,S015,131,220,186,165,0
2025-04-07,P009,S015,165,210,189,186,0
2025-04-14,P009,S015,186,12,95,103,0
2025-04-21,P009,S015,103,87,102,88,0
2025-04-28,P009,S015,88,128,115,101,0
2025-05-05,P009,S015,101,183,83,201,0
2025-05-12,P009,S015,201,139,110,230,0
2025-05-19,P009,S015,230,75,117,188,0
2025-05-26,P009,S015,188,126,105,209,0
2025-06-02,P009,S015,209,20,91,138,0
2025-06-09,P009,S015,138,92,91,139,0
2025-06-16,P009,S015,139,169,90,218,0
2025-01-06,P010,S015,242,0,112,130,0
2025-01-13,P010,S015,130,109,78,161,0
2025-01-20,P010,S015,161,144,161,144,0
2025-01-27,P010,S015,144,89,132,101,0
2025-02-03,P010,S015,101,160,91,170,0
2025-02-10,P010,S015,170,59,115,114,0
2025-02-17,P010,S015,114,96,91,119,0
2025-02-24,P010,S015,119,140,114,145,0
2025-03-03,P010,S015,145,108,92,161,0
2025-03-10,P010,S015,161,81,110,132,0
2025-03-17,P010,S015,132,143,116,159,0
2025-03-24,P010,S015,159,98,75,182,0
2025-03-31,P010,S015,182,129,116,195,0
2025-04-07,P010,S015,195,43,86,152,0
2025-04-14,P010,S015,152,64,81,135,0
2025-04-21,P010,S015,135,127,107,155,0
2025-04-28,P010,S015,155,94,75,174,0
2025-05-05,P010,S015,174,116,76,214,0
2025-05-12,P010,S015,214,125,114,225,0
2025-05-19,P010,S015,225,68,86,207,0
2025-05-26,P010,S015,207,0,97,110,0
2025-06-02,P010,S015,110,174,117,167,0
2025-06-09,P010,S015,167,60,94,133,0
2025-06-16,P010,S015,133,123,123,133,0
2025-01-06,P011,S015,223,0,84,139,0
2025-01-13,P011,S015,139,115,112,142,0
2025-01-20,P011,S015,142,50,82,110,0
2025-01-27,P011,S015,110,161,123,148,0
2025-02-03,P011,S015,148,79,95,132,0
2025-02-10,P011,S015,132,104,104,132,0
2025-02-17,P011,S015,132,85,109,108,0
2025-02-24,P011,S015,108,128,108,128,0
2025-03-03,P011,S015,128,167,116,179,0
2025-03-10,P011,S015,179,43,89,133,0
2025-03-17,P011,S015,133,142,87,188,0
2025-03-24,P011,S015,188,48,91,145,0
2025-03-31,P011,S015,145,110,99,156,0
2025-04-07,P011,S015,156,60,94,122,0
2025-04-14,P011,S015,122,64,95,91,0
2025-04-21,P011,S015,91,259,160,190,0
2025-04-28,P011,S015,190,137,115,212,0
2025-05-05,P011,S015,212,47,117,142,0
2025-05-12,P011,S015,142,76,118,100,0
2025-05-19,P011,S015,100,205,119,186,0
2025-05-26,P011,S015,186,8,79,115,0
2025-06-02,P011,S015,115,111,79,147,0
2025-06-09,P011,S015,147,149,112,184,0
2025-06-16,P011,S015,184,61,88,157,0
2025-01-06,P012,S015,171,104,102,173,0
2025-01-13,P012,S015,173,95,119,149,0
2025-01-20,P012,S015,149,222,200,171,0
2025-01-27,P012,S015,171,81,97,155,0
2025-02-03,P012,S015,155,79,80,154,0
2025-02-10,P012,S015,154,126,104,176,0
2025-02-17,P012,S015,176,29,84,121,0
2025-02-24,P012,S015,121,70,96,95,0
2025-03-03,P012,S015,95,120,111,104,0
2025-03-10,P012,S015,104,137,106,135,0
2025-03-17,P012,S015,135,166,87,214,0
2025-03-24,P012,S015,214,92,89,217,0
2025-03-31,P012,S015,217,28,83,162,0
2025-04-07,P012,S015,162,66,92,136,0
2025-04-14,P012,S015,136,67,109,94,0
2025-04-21,P012,S015,94,259,204,149,0
2025-04-28,P012,S015,149,88,91,146,0
2025-05-05,P012,S015,146,102,113,135,0
2025-05-12,P012,S015,135,131,94,172,0
2025-05-19,P012,S015,172,51,84,139,0
2025-05-26,P012,S015,139,129,108,160,0
2025-06-02,P012,S015,160,62,112,110,0
2025-06-09,P012,S015,110,167,107,170,0
2025-06-16,P012,S015,170,39,86,123,0
2025-01-06,P013,S015,163,32,93,102,0
2025-01-13,P013,S015,102,117,104,115,0
2025-01-20,P013,S015,115,148,112,151,0
2025-01-27,P013,S015,151,98,104,145,0
2025-02-03,P013,S015,145,183,168,160,0
2025-02-10,P013,S015,160,82,85,157,0
2025-02-17,P013,S015,157,129,110,176,0
2025-02-24,P013,S015,176,103,90,189,0
2025-03-03,P013,S015,189,40,97,132,0
2025-03-10,P013,S015,132,76,86,122,0
2025-03-17,P013,S015,122,79,108,93,0
2025-03-24,P013,S015,93,260,144,209,0
2025-03-31,P013,S015,209,114,184,139,0
2025-04-07,P013,S015,139,74,97,116,0
2025-04-14,P013,S015,116,76,85,107,0
2025-04-21,P013,S015,107,114,78,143,0
2025-04-28,P013,S015,143,83,105,121,0
2025-05-05,P013,S015,121,177,111,187,0
2025-05-12,P013,S015,187,99,145,141,0
2025-05-19,P013,S015,141,132,102,171,0
2025-05-26,P013,S015,171,58,113,116,0
2025-06-02,P013,S015,116,130,90,156,0
2025-06-09,P013,S015,156,53,91,118,0
2025-06-16,P013,S015,118,157,129,146,0
2025-01-06,P014,S015,191,64,82,173,0
2025-01-13,P014,S015,173,136,114,195,0
2025-01-20,P014,S015,195,47,77,165,0
2025-01-27,P014,S015,165,146,117,194,0
2025-02-03,P014,S015,194,82,155,121,0
2025-02-10,P014,S015,121,270,166,225,0
2025-02-17,P014,S015,225,4,94,135,0
2025-02-24,P014,S015,135,152,126,161,0
2025-03-03,P014,S015,161,147,145,163,0
2025-03-10,P014,S015,163,59,75,147,0
2025-03-17,P014,S015,147,63,108,102,0
2025-03-24,P014,S015,102,135,104,133,0
2025-03-31,P014,S015,133,84,84,133,0
2025-04-07,P014,S015,133,139,133,139,0
2025-04-14,P014,S015,139,137,84,192,0
2025-04-21,P014,S015,192,84,123,153,0
2025-04-28,P014,S015,153,152,106,199,0
2025-05-05,P014,S015,199,72,97,174,0
2025-05-12,P014,S015,174,81,107,148,0
2025-05-19,P014,S015,148,187,164,171,0
2025-05-26,P014,S015,171,210,206,175,0
2025-06-02,P014,S015,175,80,101,154,0
2025-06-09,P014,S015,154,55,81,128,0
2025-06-16,P014,S015,128,157,95,190,0
2025-01-06,P015,S015,170,34,99,105,0
2025-01-13,P015,S015,105,194,126,173,0
2025-01-20,P015,S015,173,45,108,110,0
2025-01-27,P015,S015,110,110,84,136,0
2025-02-03,P015,S015,136,163,98,201,0
2025-02-10,P015,S015,201,153,140,214,0
2025-02-17,P015,S015,214,20,99,135,0
2025-02-24,P015,S015,135,88,114,109,0
2025-03-03,P015,S015,109,129,92,146,0
2025-03-10,P015,S015,146,121,154,113,0
2025-03-17,P015,S015,113,114,91,136,0
2025-03-24,P015,S015,136,61,85,112,0
2025-03-31,P015,S015,112,107,125,94,0
2025-04-07,P015,S015,94,121,115,100,0
2025-04-14,P015,S015,100,112,97,115,0
2025-04-21,P015,S015,115,143,109,149,0
2025-04-28,P015,S015,149,59,99,109,0
2025-05-05,P015,S015,109,139,91,157,0
2025-05-12,P015,S015,157,20,106,71,0
2025-05-19,P015,S015,71,216,129,158,0
2025-05-26,P015,S015,158,57,94,121,0
2025-06-02,P015,S015,121,180,95,206,0
2025-06-09,P015,S015,206,19,110,115,0
2025-06-16,P015,S015,115,118,96,137,0
2025-01-06,P016,S015,164,110,136,138,0
2025-01-13,P016,S015,138,105,117,126,0
2025-01-20,P016,S015,126,137,110,153,0
2025-01-27,P016,S015,153,144,152,145,0
2025-02-03,P016,S015,145,150,100,195,0
2025-02-10,P016,S015,195,95,131,159,0
2025-02-17,P016,S015,159,0,75,84,0
2025-02-24,P016,S015,84,158,91,151,0
2025-03-03,P016,S015,151,83,118,116,0
2025-03-10,P016,S015,116,233,113,236,0
2025-03-17,P016,S015,236,0,92,144,0
2025-03-24,P016,S015,144,68,86,126,0
2025-03-31,P016,S015,126,157,97,186,0
2025-04-07,P016,S015,186,95,107,174,0
2025-04-14,P016,S015,174,95,114,155,0
2025-04-21,P016,S015,155,160,112,203,0
2025-04-28,P016,S015,203,12,118,97,0
2025-05-05,P016,S015,97,181,94,184,0
2025-05-12,P016,S015,184,41,84,141,0
2025-05-19,P016,S015,141,113,101,153,0
2025-05-26,P016,S015,153,65,100,118,0
2025-06-02,P016,S015,118,261,159,220,0
2025-06-09,P016,S015,220,43,121,142,0
2025-06-16,P016,S015,142,112,185,69,0
2025-01-06,P017,S015,198,81,105,174,0
2025-01-13,P017,S015,174,100,89,185,0
2025-01-20,P017,S015,185,56,101,140,0
2025-01-27,P017,S015,140,167,107,200,0
2025-02-03,P017,S015,200,56,105,151,0
2025-02-10,P017,S015,151,69,94,126,0
2025-02-17,P017,S015,126,146,102,170,0
2025-02-24,P017,S015,170,133,106,197,0
2025-03-03,P017,S015,197,69,101,165,0
2025-03-10,P017,S015,165,107,95,177,0
2025-03-17,P017,S015,177,116,92,201,0
2025-03-24,P017,S015,201,64,77,188,0
2025-03-31,P017,S015,188,74,83,179,0
2025-04-07,P017,S015,179,47,107,119,0
2025-04-14,P017,S015,119,235,184,170,0
2025-04-21,P017,S015,170,78,123,125,0
2025-04-28,P017,S015,125,150,124,151,0
2025-05-05,P017,S015,151,68,110,109,0
2025-05-12,P017,S015,109,159,110,158,0
2025-05-19,P017,S015,158,93,88,163,0
2025-05-26,P017,S015,163,136,88,211,0
2025-06-02,P017,S015,211,49,107,153,0
2025-06-09,P017,S015,153,115,175,93,0
2025-06-16,P017,S015,93,184,88,189,0
2025-01-06,P018,S015,207,76,91,192,0
2025-01-13,P018,S015,192,21,90,123,0
2025-01-20,P018,S015,123,177,105,195,0
2025-01-27,P018,S015,195,0,99,96,0
2025-02-03,P018,S015,96,154,129,121,0
2025-02-10,P018,S015,121,93,120,94,0
2025-02-17,P018,S015,94,218,106,206,0
2025-02-24,P018,S015,206,0,77,129,0
2025-03-03,P018,S015,129,110,98,141,0
2025-03-10,P018,S015,141,175,113,203,0
2025-03-17,P018,S015,203,91,142,152,0
2025-03-24,P018,S015,152,29,82,99,0
2025-03-31,P018,S015,99,169,114,154,0
2025-04-07,P018,S015,154,73,91,136,0
2025-04-14,P018,S015,136,134,113,157,0
2025-04-21,P018,S015,157,108,83,182,0
2025-04-28,P018,S015,182,79,98,163,0
2025-05-05,P018,S015,163,36,81,118,0
2025-05-12,P018,S015,118,151,90,179,0
2025-05-19,P018,S015,179,15,81,113,0
2025-05-26,P018,S015,113,87,85,115,0
2025-06-02,P018,S015,115,185,123,177,0
2025-06-09,P018,S015,177,102,99,180,0
2025-06-16,P018,S015,180,113,120,173,0
